DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TYPE_OF_MONITORING,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TYPE_OF_MONITORING,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,068028,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,068028,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,068028,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,068028,MON_LIM,9,2008,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,068028,MON_LIM,9,2009,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,068028,MON_LIM,9,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,068028,MON_LIM,9,2011,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,068028,MON_LIM,9,2012,42.85714,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,1,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,1,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,1,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,1,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,1,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,2,2009,36.68446,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,9,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,9,2009,36.68446,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,9,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,9,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON,9,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,1,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,1,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,1,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,1,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,1,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,2,2009,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,9,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,9,2009,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,9,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,9,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,069022,MON_LIM,9,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,1,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,1,2009,58.70612,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,1,2010,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,1,2011,11.79709,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,1,2012,5.91599,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,2,2009,19.56871,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,2,2010,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,2,2011,19.66182,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,2,2012,9.85999,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,9,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,9,2009,78.27482,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,9,2010,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,9,2011,31.45891,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON,9,2012,15.77598,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,1,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,1,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,1,2010,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,1,2011,16.66667,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,1,2012,33.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,2,2010,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,2,2012,20,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,9,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,9,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,9,2010,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,9,2011,6.25,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,070006,MON_LIM,9,2012,25,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,1,2008,6.52086,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,1,2009,6.53172,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,1,2010,9.81335,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,1,2011,9.83465,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,1,2012,6.53334,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,2,2008,9.78129,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,2,2009,9.79758,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,2,2010,13.08447,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,2,2011,16.39108,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,2,2012,19.60003,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,9,2008,16.30215,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,9,2009,16.3293,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,9,2010,22.89782,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,9,2011,26.22572,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON,9,2012,26.13337,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,1,2008,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,1,2009,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,1,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,1,2011,66.66667,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,1,2012,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,2,2008,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,2,2009,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,2,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,2,2011,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,2,2012,83.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,9,2008,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,9,2009,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,9,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,9,2011,87.5,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,071024,MON_LIM,9,2012,87.5,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,1,2008,5.90807,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,1,2009,3.74516,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,1,2010,1.24878,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,1,2011,0.31258,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,1,2012,0.62842,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,2,2009,0.93629,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,9,2008,5.90807,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,9,2009,4.68145,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,9,2010,1.24878,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,9,2011,0.31258,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON,9,2012,0.62842,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,1,2008,47.36842,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,1,2009,41.66667,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,1,2010,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,1,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,1,2012,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,9,2008,47.36842,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,9,2009,33.33333,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,9,2010,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,9,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,072006,MON_LIM,9,2012,50,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,1,2008,15.41818,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,1,2009,7.74879,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,1,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,1,2011,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,1,2012,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,2,2011,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,2,2012,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,9,2008,15.41818,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,9,2009,7.74879,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,9,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,9,2011,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON,9,2012,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,1,2008,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,1,2009,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,1,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,1,2011,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,1,2012,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,2,2011,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,2,2012,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,9,2008,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,9,2009,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,9,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,9,2011,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,073027,MON_LIM,9,2012,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,1,2008,2.2263,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,1,2009,11.14666,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,1,2010,1.11411,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,1,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,1,2012,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,2,2012,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,9,2008,2.2263,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,9,2009,11.14666,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,9,2010,1.11411,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,9,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON,9,2012,,g,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,1,2008,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,1,2009,40,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,1,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,1,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,1,2012,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,2,2012,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,9,2008,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,9,2009,40,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,9,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,9,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,074001,MON_LIM,9,2012,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,1,2008,23.28621,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,1,2009,21.08326,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,1,2010,15.75059,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,1,2011,10.46408,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,1,2012,5.23004,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,2,2008,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,2,2009,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,2,2010,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,2,2011,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,2,2012,0,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,9,2008,23.28621,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,9,2009,21.08326,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,9,2010,15.75059,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,9,2011,10.46408,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON,9,2012,5.23004,,,,TIPO_DATO4__MON_N1,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,1,2008,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,1,2009,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,1,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,1,2011,90,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,1,2012,60,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,2,2008,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,2,2009,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,2,2010,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,2,2011,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,2,2012,0,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,9,2008,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,9,2009,,g,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,9,2010,100,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,9,2011,90,,,,,,,,,
IT1:14_167_DF_DCCV_MONINQACS_1(1.0),A,075035,MON_LIM,9,2012,60,,,,,,,,,
